Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Carboxylic Acid Metabolic Process (GO:0019752),7/33,0.5777024126034053,0.9999963846351302,0,0,0.9900174784222572,0.5432190263292667,CYP2C9;PTGIS;PLA2G4A;GLYAT;CYP4F22;PCK1;CYP4F8
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Migration (GO:0010633),7/33,0.5777024126034053,0.9999963846351302,0,0,0.9900174784222572,0.5432190263292667,DLL4;DAB2IP;PTPRM;SLIT2;MCC;ADAMTS9;DCN
GO_Biological_Process_2023,Regulation Of Lamellipodium Assembly (GO:0010591),7/33,0.5777024126034053,0.9999963846351302,0,0,0.9900174784222572,0.5432190263292667,DMTN;MSTN;NRG1;PIK3R1;SLIT2;WNT1;EPHA2
GO_Biological_Process_2023,Cell Junction Organization (GO:0034330),13/62,0.5815223423487028,0.9999963846351302,0,0,0.975527438280027,0.5288391660877748,NLGN4X;CHRNA7;LRP4;SEMA3E;L1CAM;SLC8A3;HMCN2;SNCG;PAK3;LIMS2;PPFIA2;SNCA;CBLN1
GO_Biological_Process_2023,Connective Tissue Development (GO:0061448),8/38,0.5833152426554876,0.9999963846351302,0,0,0.9805685723211496,0.5285534396527836,HYAL1;ZBTB16;LRP5;ITGB8;SOX8;HOXD3;SOX6;SOX5
GO_Biological_Process_2023,Positive Regulation Of Axonogenesis (GO:0050772),8/38,0.5833152426554876,0.9999963846351302,0,0,0.9805685723211496,0.5285534396527836,CHODL;NTRK2;MAP6;ISLR2;SLIT2;L1CAM;NGF;PLXNA4
GO_Biological_Process_2023,Regulation Of Neurotransmitter Secretion (GO:0046928),8/38,0.5833152426554876,0.9999963846351302,0,0,0.9805685723211496,0.5285534396527836,STX1B;FER1L5;MEF2C;MCTP1;RIMS3;LRRK2;GPER1;SNCAIP
GO_Biological_Process_2023,Cholesterol Metabolic Process (GO:0008203),14/67,0.586588863822071,0.9999963846351302,0,0,0.9712598390338488,0.5181002110211705,CETP;ACAA2;ABCA5;LCAT;CYP46A1;CYP7A1;TM7SF2;CH25H;SOAT2;CYP11A1;APOB;OSBPL1A;SCARF1;CES1
GO_Biological_Process_2023,Neurotransmitter Secretion (GO:0007269),9/43,0.5885453233275103,0.9999963846351302,0,0,0.9733384799900744,0.5159680327569993,RPH3AL;PTPRN2;NRXN1;STXBP1;LIN7A;DOC2B;SYN2;VAMP2;SNCA
GO_Biological_Process_2023,Nitrogen Compound Transport (GO:0071705),34/163,0.5955225593834536,0.9999963846351302,0,0,0.9689556995566666,0.5022252499376866,SLC22A3;RAMP2;RAMP3;SLC35F3;SLC7A14;HBB;SLC7A10;SLC6A2;AQP1;SLC7A3;SLC22A12;SLC19A3;SLC38A3;SLC13A5;RILP;CUBN;EDN1;SLC36A2;SLC6A15;ARRDC3;SLC6A14;NRG1;HBA1;LRP1B;SLC7A4;TCN2;TCN1;TXNIP;SLC26A7;SLC29A4;RHCG;SLC26A4;VAMP2;ABCG2
GO_Biological_Process_2023,Actin Cytoskeleton Reorganization (GO:0031532),11/53,0.5981090951663737,0.9999963846351302,0,0,0.962998939317814,0.4949642251037723,SYDE1;FGF7;ANXA1;DMTN;THSD7B;KIT;S1PR1;NEDD9;THSD7A;PDLIM4;FGF10
GO_Biological_Process_2023,"RNA Phosphodiester Bond Hydrolysis, Endonucleolytic (GO:0090502)",3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,NYNRIN;ZC3H12C;ZC3H12B
GO_Biological_Process_2023,Contractile Actin Filament Bundle Assembly (GO:0030038),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,PDLIM1;FAM171A1;SORBS1
GO_Biological_Process_2023,Detection Of Mechanical Stimulus Involved In Sensory Perception (GO:0050974),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,KCNA1;KIT;TMC2
GO_Biological_Process_2023,Embryonic Cranial Skeleton Morphogenesis (GO:0048701),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,PDGFRA;TWIST1;TGFBR2
GO_Biological_Process_2023,Establishment Of Spindle Localization (GO:0051293),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,NLRP5;KIF25;OOEP
GO_Biological_Process_2023,Icosanoid Transport (GO:0071715),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,SLCO3A1;ABCC6;SLC22A11
GO_Biological_Process_2023,Membrane Raft Organization (GO:0031579),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,COLEC12;CAV3;RFTN1
GO_Biological_Process_2023,Monosaccharide Transmembrane Transport (GO:0015749),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,SLC5A9;SLC2A12;SLC5A1
GO_Biological_Process_2023,Myotube Cell Development (GO:0014904),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,RYR1;CAV2;IGF1
GO_Biological_Process_2023,Negative Regulation Of Androgen Receptor Signaling Pathway (GO:0060766),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,SFRP1;TCF21;NODAL
GO_Biological_Process_2023,Negative Regulation Of Blood Pressure (GO:0045776),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,FFAR3;NOS1;DRD2
GO_Biological_Process_2023,Negative Regulation Of Chondrocyte Differentiation (GO:0032331),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,EFEMP1;GDF5;PTHLH
GO_Biological_Process_2023,Negative Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010801),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,DMTN;INPP5K;SPRY2
GO_Biological_Process_2023,Pancreas Development (GO:0031016),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,NPHP3;PROX1;MET
GO_Biological_Process_2023,Phagolysosome Assembly (GO:0001845),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,SRPX;PLA2G5;RAB7B
GO_Biological_Process_2023,Regulation Of ATP Biosynthetic Process (GO:2001169),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,PID1;PPARA;PPARGC1A
GO_Biological_Process_2023,Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090189),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,BMP4;NOG;SOX8
GO_Biological_Process_2023,Regulation Of Feeding Behavior (GO:0060259),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,SLC24A4;NR4A3;LEPR
GO_Biological_Process_2023,Regulation Of Leukocyte Activation (GO:0002694),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,GPER1;PLA2G2A;CD200
GO_Biological_Process_2023,Regulation Of Microglial Cell Activation (GO:1903978),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,IL6;TAFA3;CX3CL1
GO_Biological_Process_2023,Regulation Of Transposition (GO:0010528),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,PIWIL2;PIWIL4;TDRD9
GO_Biological_Process_2023,Respiratory Electron Transport Chain (GO:0022904),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,SLC25A18;ETFB;PPARGC1A
GO_Biological_Process_2023,Response To Muscle Stretch (GO:0035994),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,GSN;CAV3;DMD
GO_Biological_Process_2023,Serine Family Amino Acid Metabolic Process (GO:0009069),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,SHMT1;GLYAT;CDO1
GO_Biological_Process_2023,Stress Fiber Assembly (GO:0043149),3/14,0.6023750524801074,0.9999963846351302,0,0,1.0028934323341063,0.5083416254629045,PDLIM1;FAM171A1;SORBS1
GO_Biological_Process_2023,Glycosaminoglycan Biosynthetic Process (GO:0006024),12/58,0.6025295336435079,0.9999963846351302,0,0,0.9591728525980912,0.485934804214608,CHST9;CHST7;ANGPT1;HYAL1;DSEL;HAS1;UST;B3GNT3;HAS3;CHST2;CHST3;ST3GAL3
GO_Biological_Process_2023,Dopaminergic Neuron Differentiation (GO:0071542),4/19,0.6035120854005434,0.9999963846351302,0,0,0.9805867665418228,0.4951857396380628,NR4A2;FGF8;LMX1A;WNT9B
GO_Biological_Process_2023,Epithelial Structure Maintenance (GO:0010669),4/19,0.6035120854005434,0.9999963846351302,0,0,0.9805867665418228,0.4951857396380628,PIWIL4;LACRT;MUC4;MUC6
GO_Biological_Process_2023,Eye Morphogenesis (GO:0048592),4/19,0.6035120854005434,0.9999963846351302,0,0,0.9805867665418228,0.4951857396380628,MFAP5;ALDH1A3;TENM3;EFEMP1
GO_Biological_Process_2023,Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756),4/19,0.6035120854005434,0.9999963846351302,0,0,0.9805867665418228,0.4951857396380628,CX3CR1;SELP;SELE;JAM2
GO_Biological_Process_2023,Leukotriene Biosynthetic Process (GO:0019370),4/19,0.6035120854005434,0.9999963846351302,0,0,0.9805867665418228,0.4951857396380628,PLA2G4A;PLA2G5;LTC4S;GGTA1
GO_Biological_Process_2023,Mesoderm Development (GO:0007498),4/19,0.6035120854005434,0.9999963846351302,0,0,0.9805867665418228,0.4951857396380628,MESP1;TCF15;TIE1;MEST
GO_Biological_Process_2023,Negative Regulation Of Calcium Ion Transmembrane Transport (GO:1903170),4/19,0.6035120854005434,0.9999963846351302,0,0,0.9805867665418228,0.4951857396380628,PLN;BIN1;ATP1A2;NOS1
GO_Biological_Process_2023,Neuron Apoptotic Process (GO:0051402),4/19,0.6035120854005434,0.9999963846351302,0,0,0.9805867665418228,0.4951857396380628,NGFR;BCL2;NLRP1;SCN2A
GO_Biological_Process_2023,Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886),4/19,0.6035120854005434,0.9999963846351302,0,0,0.9805867665418228,0.4951857396380628,CHP2;AKAP6;IGF1;LACRT
GO_Biological_Process_2023,Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058),4/19,0.6035120854005434,0.9999963846351302,0,0,0.9805867665418228,0.4951857396380628,CHP2;AKAP6;IGF1;LACRT
GO_Biological_Process_2023,Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287),4/19,0.6035120854005434,0.9999963846351302,0,0,0.9805867665418228,0.4951857396380628,DOK5;FST;SLIT2;FSTL1
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Migration (GO:0014910),4/19,0.6035120854005434,0.9999963846351302,0,0,0.9805867665418228,0.4951857396380628,LRP1;PDGFA;IGF1;SLIT2
GO_Biological_Process_2023,Release Of Cytochrome C From Mitochondria (GO:0001836),4/19,0.6035120854005434,0.9999963846351302,0,0,0.9805867665418228,0.4951857396380628,FZD9;BCL2;CLU;BOK
GO_Biological_Process_2023,B Cell Homeostasis (GO:0001782),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,DOCK11;MEF2C
GO_Biological_Process_2023,NAD Biosynthesis Via Nicotinamide Riboside Salvage Pathway (GO:0034356),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,NNMT;PTGIS
GO_Biological_Process_2023,Wnt Signaling Pathway Involved In Midbrain Dopaminergic Neuron Differentiation (GO:1904953),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,WNT9B;WNT1
GO_Biological_Process_2023,Actin-Mediated Cell Contraction (GO:0070252),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,GSN;EPDR1
GO_Biological_Process_2023,Adherens Junction Assembly (GO:0034333),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,RAMP2;JAM3
GO_Biological_Process_2023,Adrenal Gland Development (GO:0030325),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,WNT11;NR0B1
GO_Biological_Process_2023,Aspartate Transmembrane Transport (GO:0015810),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,SLC25A18;SLC1A3
GO_Biological_Process_2023,Biomineral Tissue Development (GO:0031214),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,TSPEAR;DDR2
GO_Biological_Process_2023,Cell Differentiation Involved In Metanephros Development (GO:0072202),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,TCF21;POU3F3
GO_Biological_Process_2023,Cellular Response To Oxidised Low-Density Lipoprotein Particle Stimulus (GO:0140052),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,CD36;TLR4
GO_Biological_Process_2023,Dopamine Transport (GO:0015872),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,SLC22A3;SLC29A4
GO_Biological_Process_2023,Ectoderm Development (GO:0007398),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,EDA2R;KRT6B
GO_Biological_Process_2023,Embryonic Eye Morphogenesis (GO:0048048),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,MFAP5;EFEMP1
GO_Biological_Process_2023,Ether Lipid Biosynthetic Process (GO:0008611),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,LPCAT2;PLA2G4A
GO_Biological_Process_2023,Excitatory Synapse Assembly (GO:1904861),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,NLGN1;SHANK3
GO_Biological_Process_2023,Glucan Biosynthetic Process (GO:0009250),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,GYS2;GYG2
GO_Biological_Process_2023,Glycerolipid Metabolic Process (GO:0046486),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,GAL3ST1;DGKB
GO_Biological_Process_2023,Glycogen Biosynthetic Process (GO:0005978),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,GYS2;GYG2
GO_Biological_Process_2023,Granulocyte Migration (GO:0097530),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,ANXA1;JAM3
GO_Biological_Process_2023,Hormone Transport (GO:0009914),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,SLCO1C1;FFAR4
GO_Biological_Process_2023,Lipid Phosphorylation (GO:0046834),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,DGKB;DGKI
GO_Biological_Process_2023,Lung Epithelium Development (GO:0060428),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,BMP4;FGF10
GO_Biological_Process_2023,Mesenchymal To Epithelial Transition (GO:0060231),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,BMP4;CITED1
GO_Biological_Process_2023,Mitochondrion Morphogenesis (GO:0070584),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,MYH7B;PID1
GO_Biological_Process_2023,Morphogenesis Of An Epithelial Sheet (GO:0002011),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,DLL4;BMP5
GO_Biological_Process_2023,Myelin Maintenance (GO:0043217),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,ABCD2;CLU
GO_Biological_Process_2023,Negative Regulation Of Extracellular Matrix Organization (GO:1903054),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,DPP4;TNFRSF1B
GO_Biological_Process_2023,Negative Regulation Of Muscle Cell Apoptotic Process (GO:0010656),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,IGF1;GRIA4
GO_Biological_Process_2023,Negative Regulation Of Necroptotic Process (GO:0060546),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,FZD9;YBX3
GO_Biological_Process_2023,Negative Regulation Of Protein Localization To Cell Surface (GO:2000009),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,CAV3;GPM6B
GO_Biological_Process_2023,Negative Regulation Of Receptor Binding (GO:1900121),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,ADIPOQ;NOG
GO_Biological_Process_2023,Negative Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034144),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,DAB2IP;RAB7B
GO_Biological_Process_2023,Phosphatidylglycerol Biosynthetic Process (GO:0006655),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,SLC27A1;GPAM
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,HCAR2;MEF2C
GO_Biological_Process_2023,Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,ZFP36;WTIP
GO_Biological_Process_2023,Positive Regulation Of Myoblast Fusion (GO:1901741),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,EHD2;SCGB3A1
GO_Biological_Process_2023,Positive Regulation Of Receptor Recycling (GO:0001921),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,RAMP3;SNCA
GO_Biological_Process_2023,Positive Regulation Of Tissue Remodeling (GO:0034105),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,TMBIM1;NRG1
GO_Biological_Process_2023,Primary Alcohol Catabolic Process (GO:0034310),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,AKR1C3;SULT1C4
GO_Biological_Process_2023,Purine Nucleobase Metabolic Process (GO:0006144),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,SHMT1;DPYD
GO_Biological_Process_2023,"Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)",2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,VSIR;TGFBR2
GO_Biological_Process_2023,"Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001185)",2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,DAPL1;HLA-E
GO_Biological_Process_2023,Regulation Of PERK-mediated Unfolded Protein Response (GO:1903897),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,PPP1R15A;BOK
GO_Biological_Process_2023,Regulation Of Actin Filament-Based Movement (GO:1903115),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,PLN;SCN5A
GO_Biological_Process_2023,Regulation Of Bile Acid Biosynthetic Process (GO:0070857),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,PROX1;CYP7A1
GO_Biological_Process_2023,Regulation Of Complement Activation (GO:0030449),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,CR1;CFH
GO_Biological_Process_2023,Regulation Of Complement-Dependent Cytotoxicity (GO:1903659),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,CR1;CFH
GO_Biological_Process_2023,Regulation Of Hair Cycle (GO:0042634),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,PER1;TRPV3
GO_Biological_Process_2023,Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001910),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,LEP;DNASE1L3
GO_Biological_Process_2023,Regulation Of Mast Cell Activation Involved In Immune Response (GO:0033006),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,FES;ENPP3
GO_Biological_Process_2023,Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002886),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,FES;DNASE1L3
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Proliferation (GO:0032817),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,LEP;HLA-E
GO_Biological_Process_2023,Regulation Of Receptor Binding (GO:1900120),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,GREM2;ADIPOQ
GO_Biological_Process_2023,Regulation Of Tau-Protein Kinase Activity (GO:1902947),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,EGR1;CLU
GO_Biological_Process_2023,Regulation Of Transmembrane Transporter Activity (GO:0022898),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,BCL2;SNCA
GO_Biological_Process_2023,Response To Platelet-Derived Growth Factor (GO:0036119),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,HYAL1;HAS1
GO_Biological_Process_2023,Serotonin Transport (GO:0006837),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,SLC22A3;SLC29A4
GO_Biological_Process_2023,Synaptic Vesicle Fusion To Presynaptic Active Zone Membrane (GO:0031629),2/9,0.6044121194316205,0.9999963846351302,0,0,1.0506718363526977,0.5290122155485043,STX19;STX11
GO_Biological_Process_2023,Cytoskeleton Organization (GO:0007010),23/111,0.6046469968152641,0.9999963846351302,0,0,0.9608939144561058,0.4834357865951193,CCL13;CCL24;SEMA6A;DMTN;KRT4;MAST4;DST;ARAP3;NEDD9;WTIP;ANK1;SYNE3;MRAP;FGD5;DES;BIN1;KRT16;DPYSL2;CCL2;RHOU;WASF3;MARK1;SH3D19
GO_Biological_Process_2023,Cell Morphogenesis Involved In Differentiation (GO:0000904),5/24,0.6058714446358282,0.9999963846351302,0,0,0.9676644197710385,0.4848844994441988,MEF2C;RELN;DACT2;PROX1;EPHA2
GO_Biological_Process_2023,Iron Ion Transport (GO:0006826),5/24,0.6058714446358282,0.9999963846351302,0,0,0.9676644197710385,0.4848844994441988,SCARA5;TTYH1;CP;F3;LTF
GO_Biological_Process_2023,Outflow Tract Septum Morphogenesis (GO:0003148),5/24,0.6058714446358282,0.9999963846351302,0,0,0.9676644197710385,0.4848844994441988,BMP4;FGF8;SEMA3C;ZFPM2;TGFBR2
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116),5/24,0.6058714446358282,0.9999963846351302,0,0,0.9676644197710385,0.4848844994441988,EPHA7;FYN;CSN2;GRIN2B;LTF
GO_Biological_Process_2023,Positive Regulation Of Protein Catabolic Process (GO:0045732),19/92,0.608560390165477,0.9999963846351302,0,0,0.9569057893364996,0.4752559941103084,PRKN;TIPARP;TNFSF12;ECSCR;DAB2IP;C4BPA;ASB11;C4BPB;TNFRSF1B;ADRA2A;FOXO1;RNF128;ASB9;GPC3;ASB5;VIP;RILP;GPLD1;SH3D19
GO_Biological_Process_2023,JNK Cascade (GO:0007254),6/29,0.6087697662527082,0.9999963846351302,0,0,0.9592302209550962,0.4760804764963752,PTGER4;MAPK10;LRRK2;SH2D3C;MAP3K20;MAP3K5
GO_Biological_Process_2023,Heterotypic Cell-Cell Adhesion (GO:0034113),6/29,0.6087697662527082,0.9999963846351302,0,0,0.9592302209550962,0.4760804764963752,ITGB3;IZUMO1;ITGA7;CTNNA3;CD200;JAM3
GO_Biological_Process_2023,Modified Amino Acid Transport (GO:0072337),6/29,0.6087697662527082,0.9999963846351302,0,0,0.9592302209550962,0.4760804764963752,SLC47A1;SLC16A12;SLC16A9;FOLR2;FOLR1;SLC7A3
GO_Biological_Process_2023,Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033),6/29,0.6087697662527082,0.9999963846351302,0,0,0.9592302209550962,0.4760804764963752,YAP1;KANK1;CCL21;NRG1;SLIT2;ARHGAP24
GO_Biological_Process_2023,Positive Regulation Of Microtubule Polymerization (GO:0031116),6/29,0.6087697662527082,0.9999963846351302,0,0,0.9592302209550962,0.4760804764963752,CAV3;NAV3;FES;ANKRD53;SLAIN1;MET
GO_Biological_Process_2023,Negative Regulation Of JNK Cascade (GO:0046329),7/34,0.6119137671433397,0.9999963846351302,0,0,0.953289433729818,0.468221365401897,PRKN;PER1;SH3RF2;MECOM;GSTP1;SIRPA;KLHL31
GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),7/34,0.6119137671433397,0.9999963846351302,0,0,0.953289433729818,0.468221365401897,PRNP;EPHA7;FYN;CLU;GRIN2B;MAP3K5;SNCA
GO_Biological_Process_2023,Regulation Of Rho Protein Signal Transduction (GO:0035023),15/73,0.6146842820651569,0.9999963846351302,0,0,0.950845276727982,0.4627255311784345,KANK2;KANK1;GPR17;MYOC;STARD8;ARHGEF28;GPR55;ARRB1;SLC6A2;ABRA;RASIP1;EPS8;SYNPO2L;LPAR6;MET
GO_Biological_Process_2023,Carboxylic Acid Transmembrane Transport (GO:1905039),8/39,0.6151613941297326,0.9999963846351302,0,0,0.9488768630770626,0.4610313860899829,SLC13A2;SLC27A1;SLC6A14;SLC16A12;SLC16A7;SLC16A9;SLC7A10;SLC38A3
GO_Biological_Process_2023,Digestive Tract Development (GO:0048565),8/39,0.6151613941297326,0.9999963846351302,0,0,0.9488768630770626,0.4610313860899829,PKDCC;CLMP;EDNRB;RARRES2;KIT;RARB;GLI1;PCSK5
GO_Biological_Process_2023,Neuron Projection Extension (GO:1990138),8/39,0.6151613941297326,0.9999963846351302,0,0,0.9488768630770626,0.4610313860899829,SEMA5A;NRN1;TNN;SPAG6;SEMA3A;SLC39A12;S100B;SH3GL2
GO_Biological_Process_2023,Extracellular Matrix Disassembly (GO:0022617),9/44,0.6184383997365885,0.9999963846351302,0,0,0.9454685459841308,0.4543521788485586,ADAMTS5;GSN;MMP7;CMA1;KLK5;CTSG;LAMC1;KLK7;ELANE
GO_Biological_Process_2023,Negative Regulation Of Immune System Process (GO:0002683),9/44,0.6184383997365885,0.9999963846351302,0,0,0.9454685459841308,0.4543521788485586,GPER1;SPINK5;DAB2IP;TYRO3;IRAK3;HOXA7;RAB7B;CD200;LGR4
GO_Biological_Process_2023,Regulation Of Insulin Receptor Signaling Pathway (GO:0046626),9/44,0.6184383997365885,0.9999963846351302,0,0,0.9454685459841308,0.4543521788485586,KANK1;PID1;IRS1;IGF2;FFAR3;INPP5K;SORBS1;SIK2;TNS2
GO_Biological_Process_2023,Fatty Acid Beta-Oxidation (GO:0006635),10/49,0.6217041184608321,0.9999963846351302,0,0,0.9427554786204576,0.448083187791474,ABCD2;ACADVL;ACAA2;ACADL;ADIPOQ;ECHDC1;ECHDC2;ETFB;ACADS;ACAT1
